scenario,sequence,age,height,weight,sex,ethnicity
Scenario1,279,Preteen,0.5891172,0.1559199,Male,LatinAmerican
Scenario1,28,Adult,0.4527824,0.4557194,Female,Caucasian
Scenario1,280,Adult,0.2029151,0.8109306,Male,LatinAmerican
Scenario1,281,Adult,0.9390234,0.4243366,Female,African
Scenario1,282,Adult,0.2029151,0.8109306,Male,LatinAmerican
Scenario1,283,Adult,0.4788631,0.4575809,Male,African
Scenario1,284,Adult,0.0232563,0.3638841,Female,LatinAmerican
Scenario1,285,Adult,0.8555001,0.4697182,Female,Asian
Scenario1,286,Adult,0.3075795,0.2917212,Male,LatinAmerican
Scenario1,287,Adult,0.4392893,0.8252138,Female,Asian
Scenario1,288,Adult,0.08612323,0.9205725,Female,Asian
Scenario1,289,Adult,0.01478767,0.4197489,Male,African
Scenario1,29,Adult,0.02914405,0.156358,Female,Asian
Scenario1,290,Child1,0.6547488,0.1108263,Male,Caucasian
Scenario1,291,Adult,0.01478767,0.4197489,Male,African
Scenario1,292,Adult,0.2516826,0.324724,Female,LatinAmerican
Scenario1,293,Adult,0.003464341,0.7264197,Female,LatinAmerican
Scenario1,294,Adult,0.3779825,0.01723886,Male,Asian
Scenario1,295,Child1,0.6547488,0.1108263,Male,Caucasian
Scenario1,296,Preteen,0.5891172,0.1559199,Male,LatinAmerican
Scenario1,297,Adult,0.165765,0.9091913,Male,African
Scenario1,298,Toddler,0.8108217,0.6440265,Female,Caucasian
Scenario1,299,Preteen,0.5891172,0.1559199,Male,LatinAmerican
Scenario1,3,Child1,0.4161575,0.1221046,Female,Caucasian
Scenario1,30,Adult,0.4527824,0.4557194,Female,Caucasian
Scenario1,300,Toddler,0.7907827,0.5876707,Female,Caucasian
Scenario1,301,Adult,0.1053249,0.03603041,Female,Caucasian
Scenario1,302,Adult,0.9545146,0.3667519,Female,African
Scenario1,303,Adult,0.8891816,0.958765,Male,African
Scenario1,304,Adult,0.2233021,0.8868223,Female,Asian
Scenario1,305,Adult,0.1053249,0.03603041,Female,Caucasian
Scenario1,306,Adult,0.4920331,0.874009,Female,Asian
Scenario1,307,Child1,0.1634756,0.9291203,Male,Caucasian
Scenario1,308,Adult,0.742768,0.7399981,Female,LatinAmerican
Scenario1,309,Adult,0.2233021,0.8868223,Female,Asian
Scenario1,31,Adult,0.9346192,0.382989,Male,Asian
Scenario1,310,Adult,0.5715702,0.3750695,Female,African
Scenario1,311,Adult,0.4740535,0.5563554,Male,African
Scenario1,312,Adult,0.6487563,0.5484842,Male,African
Scenario1,313,Preteen,0.5925665,0.8203946,Female,Caucasian
Scenario1,314,Child2,0.4569905,0.1390913,Male,Asian
Scenario1,315,Adult,0.9022026,0.4728944,Male,LatinAmerican
Scenario1,316,Adult,0.1055112,0.5306447,Female,LatinAmerican
Scenario1,317,Preteen,0.7622446,0.4118781,Female,LatinAmerican
Scenario1,318,Preteen,0.9899591,0.9234834,Female,Asian
Scenario1,319,Adult,0.7794564,0.8808246,Female,Asian
Scenario1,32,Adult,0.512127,0.2619809,Female,LatinAmerican
Scenario1,320,Adult,0.1053249,0.03603041,Female,Caucasian
Scenario1,321,Adult,0.8925478,0.6003041,Male,African
Scenario1,322,Adult,0.8925478,0.6003041,Male,African
Scenario1,323,Adult,0.8891816,0.958765,Male,African
Scenario1,324,Preteen,0.3625593,0.6627179,Male,Caucasian
Scenario1,325,Adult,0.610866,0.563834,Female,Asian
Scenario1,326,Child2,0.2953658,0.409367,Female,Caucasian
Scenario1,327,Adult,0.8916522,0.2679218,Male,Caucasian
Scenario1,328,Adult,0.9137748,0.9670134,Male,African
Scenario1,329,Adult,0.8342571,0.4395274,Female,Caucasian
Scenario1,33,Adult,0.5907154,0.9595512,Male,LatinAmerican
Scenario1,330,Adult,0.1519781,0.06474233,Female,Asian
Scenario1,331,Adult,0.6487563,0.5484842,Male,African
Scenario1,332,Adult,0.03486419,0.7986158,Female,Asian
Scenario1,333,Adult,0.3848253,0.1312976,Male,African
Scenario1,334,Child1,0.1634756,0.9291203,Male,Caucasian
Scenario1,335,Adult,0.4740535,0.5563554,Male,African
Scenario1,336,Child2,0.2953658,0.409367,Female,Caucasian
Scenario1,337,Adult,0.3320788,0.8020194,Female,African
Scenario1,338,Adult,0.7398523,0.8306264,Female,Caucasian
Scenario1,339,Preteen,0.9899591,0.9234834,Female,Asian
Scenario1,34,Adult,0.7588726,0.5274104,Male,Asian
Scenario1,340,Adult,0.4740535,0.5563554,Male,African
Scenario1,341,Adult,0.7398523,0.8306264,Female,Caucasian
Scenario1,342,Adult,0.6487563,0.5484842,Male,African
Scenario1,343,Adult,0.006099224,0.05647051,Male,Caucasian
Scenario1,344,Adult,0.792292,0.6557986,Female,African
Scenario1,345,Child2,0.2953658,0.409367,Female,Caucasian
Scenario1,346,Adult,0.006099224,0.05647051,Male,Caucasian
Scenario1,347,Child1,0.1634756,0.9291203,Male,Caucasian
Scenario1,348,Adult,0.4349838,0.4129237,Female,African
Scenario1,349,Preteen,0.9899591,0.9234834,Female,Asian
Scenario1,35,Adult,0.6248894,0.2660322,Male,African
Scenario1,350,Child2,0.4569905,0.1390913,Male,Asian
Scenario1,351,Adult,0.7796205,0.4601555,Female,Caucasian
Scenario1,352,Adult,0.1921303,0.7058711,Male,Asian
Scenario1,353,Adult,0.5711027,0.3470095,Male,Caucasian
Scenario1,354,Adult,0.6385211,0.5607625,Female,African
Scenario1,355,Adult,0.6430365,0.02426779,Female,LatinAmerican
Scenario1,356,Child2,0.9782866,0.493136,Male,Asian
Scenario1,357,Adult,0.5314949,0.6584865,Female,Caucasian
Scenario1,358,Child1,0.3439764,0.1172993,Female,Asian
Scenario1,359,Child1,0.8940811,0.6151254,Male,LatinAmerican
Scenario1,36,Adult,0.5907154,0.9595512,Male,LatinAmerican
Scenario1,360,Child1,0.7385564,0.9497241,Male,LatinAmerican
Scenario1,361,Adult,0.9568679,0.3159323,Male,African
Scenario1,362,Adult,0.06608105,0.7236288,Male,Asian
Scenario1,363,Adult,0.4739423,0.8350955,Female,LatinAmerican
Scenario1,364,Adult,0.2394783,0.340049,Female,African
Scenario1,365,Adult,0.3005649,0.003869891,Female,LatinAmerican
Scenario1,366,Adult,0.2400358,0.1954981,Male,Caucasian
Scenario1,367,Adult,0.9737295,0.9532428,Male,LatinAmerican
Scenario1,368,Adult,0.4494201,0.6233692,Female,Caucasian
Scenario1,369,Adult,0.602314,0.2413759,Female,Asian
Scenario1,37,Child2,0.04650748,0.9218405,Female,Caucasian
Scenario1,370,Adult,0.602314,0.2413759,Female,Asian
Scenario1,371,Adult,0.06608105,0.7236288,Male,Asian
Scenario1,372,Adult,0.311783,0.4467107,Male,Caucasian
Scenario1,373,Adult,0.9643172,0.2543118,Male,LatinAmerican
Scenario1,374,Adult,0.3331598,0.9630446,Male,LatinAmerican
Scenario1,375,Adult,0.8534023,0.9404941,Female,African
Scenario1,376,Adult,0.7196045,0.2399589,Female,African
Scenario1,377,Adult,0.5711027,0.3470095,Male,Caucasian
Scenario1,378,Adult,0.9799428,0.343244,Female,LatinAmerican
Scenario1,379,Adult,0.8534023,0.9404941,Female,African
Scenario1,38,Child1,0.09206033,0.8339735,Female,Asian
Scenario1,380,Adult,0.4739423,0.8350955,Female,LatinAmerican
Scenario1,381,Adult,0.9643172,0.2543118,Male,LatinAmerican
Scenario1,382,Toddler,0.3098896,0.1083615,Male,African
Scenario1,383,Adult,0.311783,0.4467107,Male,Caucasian
Scenario1,384,Adult,0.09335244,0.09690714,Male,Caucasian
Scenario1,385,Adult,0.2400358,0.1954981,Male,Caucasian
Scenario1,386,Adult,0.7196045,0.2399589,Female,African
Scenario1,387,Adult,0.9643172,0.2543118,Male,LatinAmerican
Scenario1,388,Adult,0.4494201,0.6233692,Female,Caucasian
Scenario1,389,Adult,0.3160316,0.3691438,Female,LatinAmerican
Scenario1,39,Adult,0.1799911,0.9299762,Female,African
Scenario1,390,Child1,0.5578804,0.6327682,Female,LatinAmerican
Scenario1,391,Child1,0.3439764,0.1172993,Female,Asian
Scenario1,392,Adult,0.7796205,0.4601555,Female,Caucasian
Scenario1,393,Adult,0.2853272,0.02435935,Male,Asian
Scenario1,394,Child2,0.9782866,0.493136,Male,Asian
Scenario1,395,Child2,0.3410985,0.4798627,Female,Caucasian
Scenario1,396,Child2,0.9740812,0.8361696,Female,LatinAmerican
Scenario1,397,Adult,0.7196045,0.2399589,Female,African
Scenario1,398,Adult,0.8238741,0.2584319,Male,LatinAmerican
Scenario1,399,Child2,0.6876304,0.7486833,Female,Caucasian
Scenario1,4,Adult,0.8808504,0.2018948,Female,Asian
Scenario1,40,Adult,0.4045566,0.4157554,Female,Caucasian
Scenario1,400,Adult,0.1640866,0.995417,Male,Asian
Scenario1,401,Adult,0.1754469,0.4264061,Male,Asian
Scenario1,402,Toddler,0.7082433,0.5800327,Female,African
Scenario1,403,Adult,0.7743521,0.1150855,Female,African
Scenario1,404,Adult,0.4051046,0.09601855,Male,Caucasian
Scenario1,405,Adult,0.6731844,0.7948242,Male,LatinAmerican
Scenario1,406,Adult,0.7743521,0.1150855,Female,African
Scenario1,407,Adult,0.05451703,0.09465504,Male,African
Scenario1,408,Adult,0.5841134,0.9546266,Female,African
Scenario1,409,Adult,0.6855881,0.0251087,Female,LatinAmerican
Scenario1,41,Adult,0.2590637,0.0854907,Male,African
Scenario1,410,Adult,0.474952,0.2597325,Female,Caucasian
Scenario1,411,Adult,0.7743521,0.1150855,Female,African
Scenario1,412,Adult,0.1012824,0.5641754,Female,LatinAmerican
Scenario1,413,Adult,0.1289074,0.3318684,Female,LatinAmerican
Scenario1,414,Child2,0.752856,0.9446852,Female,Caucasian
Scenario1,415,Toddler,0.3504707,0.8440454,Male,LatinAmerican
Scenario1,416,Adult,0.5117054,0.9869009,Female,LatinAmerican
Scenario1,417,Adult,0.7743521,0.1150855,Female,African
Scenario1,418,Adult,0.1289074,0.3318684,Female,LatinAmerican
Scenario1,419,Child2,0.3656296,0.1475455,Male,Asian
Scenario1,42,Child2,0.5051783,0.287567,Female,African
Scenario1,420,Toddler,0.6058453,0.3765897,Female,African
Scenario1,421,Child2,0.3656296,0.1475455,Male,Asian
Scenario1,422,Adult,0.1018076,0.9923203,Female,African
Scenario1,423,Adult,0.3070502,0.2285786,Female,Caucasian
Scenario1,424,Adult,0.1289074,0.3318684,Female,LatinAmerican
Scenario1,425,Child2,0.3656296,0.1475455,Male,Asian
Scenario1,426,Adult,0.1647744,0.08420622,Female,African
Scenario1,427,Adult,0.7024544,0.9405929,Male,African
Scenario1,428,Adult,0.6731844,0.7948242,Male,LatinAmerican
Scenario1,429,Adult,0.6855881,0.0251087,Female,LatinAmerican
Scenario1,43,Adult,0.4743055,0.6111617,Female,African
Scenario1,430,Adult,0.433596,0.29805,Male,Caucasian
Scenario1,431,Adult,0.1783341,0.9768331,Male,Asian
Scenario1,432,Adult,0.9391499,0.2905676,Male,LatinAmerican
Scenario1,433,Adult,0.9327132,0.6238642,Male,Caucasian
Scenario1,434,Child2,0.5078464,0.9425107,Male,LatinAmerican
Scenario1,435,Adult,0.8282167,0.008991718,Male,LatinAmerican
Scenario1,436,Child2,0.3656296,0.1475455,Male,Asian
Scenario1,437,Adult,0.1647744,0.08420622,Female,African
Scenario1,438,Adult,0.7743521,0.1150855,Female,African
Scenario1,439,Adult,0.8625022,0.1823515,Female,African
Scenario1,44,Adult,0.5556937,0.02741003,Male,African
Scenario1,440,Adult,0.7743521,0.1150855,Female,African
Scenario1,441,Adult,0.5117054,0.9869009,Female,LatinAmerican
Scenario1,442,Adult,0.1018076,0.9923203,Female,African
Scenario1,443,Adult,0.1012824,0.5641754,Female,LatinAmerican
Scenario1,444,Toddler,0.8471215,0.6304029,Male,Asian
Scenario1,445,Adult,0.4483536,0.02035081,Female,Asian
Scenario1,446,Adult,0.9391499,0.2905676,Male,LatinAmerican
Scenario1,447,Adult,0.4626567,0.9330273,Female,African
Scenario1,448,Toddler,0.8471215,0.6304029,Male,Asian
Scenario1,449,Child2,0.3656296,0.1475455,Male,Asian
Scenario1,45,Adult,0.08694506,0.4827021,Female,African
Scenario1,450,Adult,0.9327132,0.6238642,Male,Caucasian
Scenario1,451,Adult,0.3953645,0.678118,Male,Caucasian
Scenario1,452,Preteen,0.8293403,0.1346812,Female,African
Scenario1,453,Adult,0.5350146,0.8421148,Male,African
Scenario1,454,Adult,0.2343982,0.2954013,Male,Caucasian
Scenario1,455,Adult,0.6263555,0.4084096,Female,LatinAmerican
Scenario1,456,Adult,0.6900339,0.08481872,Female,Asian
Scenario1,457,Adult,0.6900339,0.08481872,Female,Asian
Scenario1,458,Adult,0.9604017,0.08280408,Female,Caucasian
Scenario1,459,Adult,0.5212747,0.8694726,Female,African
Scenario1,46,Adult,0.02914405,0.156358,Female,Asian
Scenario1,460,Adult,0.01791966,0.6518981,Male,African
Scenario1,461,Adult,0.8517698,0.5138146,Male,African
Scenario1,462,Adult,0.02830315,0.3015003,Female,LatinAmerican
Scenario1,463,Adult,0.8024919,0.0516237,Female,African
Scenario1,464,Adult,0.8541892,0.4125663,Male,African
Scenario1,465,Adult,0.7368566,0.4159169,Male,Caucasian
Scenario1,466,Adult,0.8541892,0.4125663,Male,African
Scenario1,467,Adult,0.02830315,0.3015003,Female,LatinAmerican
Scenario1,468,Adult,0.08640337,0.4679668,Female,LatinAmerican
Scenario1,469,Adult,0.5212747,0.8694726,Female,African
Scenario1,47,Adult,0.7847155,0.05262733,Female,LatinAmerican
Scenario1,470,Adult,0.6385295,0.5538774,Male,Asian
Scenario1,471,Child1,0.4182775,0.4915888,Male,African
Scenario1,472,Adult,0.6385295,0.5538774,Male,Asian
Scenario1,473,Adult,0.1533598,0.3599403,Male,African
Scenario1,474,Adult,0.3953645,0.678118,Male,Caucasian
Scenario1,475,Adult,0.8024919,0.0516237,Female,African
Scenario1,476,Adult,0.4560636,0.2948306,Male,Caucasian
Scenario1,477,Adult,0.06817544,0.9508159,Female,Asian
Scenario1,478,Adult,0.2343982,0.2954013,Male,Caucasian
Scenario1,479,Adult,0.3953645,0.678118,Male,Caucasian
Scenario1,48,Adult,0.4743055,0.6111617,Female,African
Scenario1,480,Adult,0.01791966,0.6518981,Male,African
Scenario1,481,Adult,0.5350146,0.8421148,Male,African
Scenario1,482,Adult,0.7127814,0.8742199,Male,LatinAmerican
Scenario1,483,Adult,0.6385295,0.5538774,Male,Asian
Scenario1,484,Adult,0.8024919,0.0516237,Female,African
Scenario1,485,Toddler,0.9650179,0.2987274,Female,Caucasian
Scenario1,486,Adult,0.02118528,0.1446158,Male,Asian
Scenario1,487,Adult,0.8541892,0.4125663,Male,African
Scenario1,488,Toddler,0.218727,0.2356006,Female,Asian
Scenario1,489,Adult,0.5567583,0.9764402,Male,African
Scenario1,49,Child1,0.09206033,0.8339735,Female,Asian
Scenario1,490,Adult,0.5212747,0.8694726,Female,African
Scenario1,491,Child2,0.1262966,0.4177684,Female,Caucasian
Scenario1,492,Adult,0.05487478,0.55326,Male,Asian
Scenario1,493,Adult,0.02830315,0.3015003,Female,LatinAmerican
Scenario1,494,Adult,0.3657147,0.3438572,Female,Caucasian
Scenario1,495,Adult,0.8389927,0.4771228,Female,Caucasian
Scenario1,496,Adult,0.6385295,0.5538774,Male,Asian
Scenario1,497,Adult,0.3657147,0.3438572,Female,Caucasian
Scenario1,498,Adult,0.9604017,0.08280408,Female,Caucasian
Scenario1,499,Adult,0.7573822,0.3585134,Male,Asian
Scenario1,5,Adult,0.08694506,0.4827021,Female,African
Scenario1,50,Adult,0.3688471,0.05538523,Female,Caucasian
Scenario1,500,Adult,0.9375161,0.3827893,Female,African
Scenario1,501,Preteen,0.9073911,0.8341123,Female,Caucasian
Scenario1,502,Preteen,0.842832,0.5136666,Female,Asian
Scenario1,503,Preteen,0.7456108,0.3088515,Male,African
Scenario1,504,Preteen,0.9073911,0.8341123,Female,Caucasian
Scenario1,505,Adult,0.7390722,0.6807826,Male,LatinAmerican
Scenario1,506,Adult,0.4675194,0.7158308,Female,Asian
Scenario1,507,Child2,0.2972676,0.5684525,Male,Caucasian
Scenario1,508,Adult,0.04626226,0.2911478,Male,Asian
Scenario1,509,Adult,0.9254798,0.4062196,Female,Asian
Scenario1,51,Adult,0.7767918,0.1332464,Female,Asian
Scenario1,510,Adult,0.9830157,0.6470557,Female,African
Scenario1,511,Adult,0.1173742,0.2561133,Female,Caucasian
Scenario1,512,Adult,0.2789429,0.8092344,Male,Caucasian
Scenario1,513,Child1,0.3411572,0.09649503,Male,African
Scenario1,514,Adult,0.1173742,0.2561133,Female,Caucasian
Scenario1,515,Child2,0.7887365,0.8887351,Female,African
Scenario1,516,Adult,0.9045552,0.1701626,Female,African
Scenario1,517,Adult,0.4272206,0.2306287,Male,Caucasian
Scenario1,518,Adult,0.2789522,0.6599634,Female,African
Scenario1,519,Adult,0.1056238,0.7805185,Female,Asian
Scenario1,52,Toddler,0.425864,0.4229404,Male,African
Scenario1,520,Adult,0.489152,0.1689919,Female,Caucasian
Scenario1,521,Adult,0.240242,0.4184662,Female,Caucasian
Scenario1,522,Toddler,0.6993381,0.7321792,Female,Caucasian
Scenario1,523,Preteen,0.9073911,0.8341123,Female,Caucasian
Scenario1,524,Adult,0.2789429,0.8092344,Male,Caucasian
Scenario1,525,Adult,0.1113125,0.2099825,Male,Caucasian
Scenario1,526,Preteen,0.01738858,0.2026376,Male,Asian
Scenario1,527,Adult,0.4619126,0.178448,Female,Caucasian
Scenario1,528,Adult,0.4272206,0.2306287,Male,Caucasian
Scenario1,529,Preteen,0.7456108,0.3088515,Male,African
Scenario1,53,Adult,0.7220807,0.1727226,Male,Caucasian
Scenario1,530,Adult,0.3857101,0.5737969,Male,African
Scenario1,531,Toddler,0.6993381,0.7321792,Female,Caucasian
Scenario1,532,Adult,0.3857101,0.5737969,Male,African
Scenario1,533,Adult,0.3294159,0.4711539,Female,LatinAmerican
Scenario1,534,Adult,0.194183,0.09853792,Male,Caucasian
Scenario1,535,Child2,0.05013156,0.9315355,Male,African
Scenario1,536,Toddler,0.6993381,0.7321792,Female,Caucasian
Scenario1,537,Adult,0.4951077,0.1897759,Female,Asian
Scenario1,538,Adult,0.3592037,0.07868648,Female,Asian
Scenario1,539,Adult,0.6994476,0.6298276,Male,African
Scenario1,54,Adult,0.3280942,0.1477306,Male,Asian
Scenario1,540,Adult,0.3857101,0.5737969,Male,African
Scenario1,541,Child2,0.2972676,0.5684525,Male,Caucasian
Scenario1,542,Child1,0.3411572,0.09649503,Male,African
Scenario1,543,Adult,0.1173742,0.2561133,Female,Caucasian
Scenario1,544,Preteen,0.842832,0.5136666,Female,Asian
Scenario1,545,Adult,0.6994476,0.6298276,Male,African
Scenario1,546,Adult,0.6994476,0.6298276,Male,African
Scenario1,547,Adult,0.2789522,0.6599634,Female,African
Scenario1,548,Adult,0.7016153,0.7600418,Male,LatinAmerican
Scenario1,549,Adult,0.7016153,0.7600418,Male,LatinAmerican
Scenario1,55,Adult,0.6602902,0.8315026,Male,African
Scenario1,550,Preteen,0.7456108,0.3088515,Male,African
Scenario1,551,Preteen,0.4290833,0.5302807,Female,LatinAmerican
Scenario1,552,Adult,0.5996053,0.6701181,Female,Caucasian
Scenario1,553,Adult,0.4715933,0.9262285,Male,LatinAmerican
Scenario1,554,Adult,0.3443506,0.7960492,Male,Caucasian
Scenario1,555,Adult,0.0712266,0.6422088,Male,Asian
Scenario1,556,Adult,0.3661363,0.004005194,Female,Asian
Scenario1,557,Adult,0.5387537,0.001523495,Male,African
Scenario1,558,Adult,0.4027179,0.8890846,Male,Asian
Scenario1,559,Adult,0.5652804,0.4887217,Male,African
Scenario1,56,Child2,0.4012853,0.7416593,Male,African
Scenario1,560,Adult,0.9434191,0.9363438,Male,Caucasian
Scenario1,561,Adult,0.5652804,0.4887217,Male,African
Scenario1,562,Adult,0.3661363,0.004005194,Female,Asian
Scenario1,563,Adult,0.9434191,0.9363438,Male,Caucasian
Scenario1,564,Preteen,0.6301636,0.3152424,Male,African
Scenario1,565,Adult,0.3574642,0.2622448,Female,Asian
Scenario1,566,Toddler,0.8912534,0.7022063,Male,Caucasian
Scenario1,567,Adult,0.4051778,0.718942,Female,Asian
Scenario1,568,Adult,0.5303305,0.1033548,Female,Caucasian
Scenario1,569,Adult,0.0712266,0.6422088,Male,Asian
Scenario1,57,Adult,0.1407411,0.8779373,Female,African
Scenario1,570,Adult,0.2663108,0.1953408,Female,LatinAmerican
Scenario1,571,Adult,0.3574642,0.2622448,Female,Asian
Scenario1,572,Adult,0.3443506,0.7960492,Male,Caucasian
Scenario1,573,Child1,0.412334,0.8123015,Male,Caucasian
Scenario1,574,Adult,0.9115627,0.7811052,Female,Caucasian
Scenario1,575,Preteen,0.6301636,0.3152424,Male,African
Scenario1,576,Adult,0.900293,0.2481039,Male,Asian
Scenario1,577,Adult,0.4051778,0.718942,Female,Asian
Scenario1,578,Child1,0.412334,0.8123015,Male,Caucasian
Scenario1,579,Toddler,0.4660096,0.3605773,Male,LatinAmerican
Scenario1,58,Adult,0.6309563,0.6707971,Female,Asian
Scenario1,580,Adult,0.3497198,0.1420147,Female,African
Scenario1,581,Preteen,0.1929108,0.8426052,Female,LatinAmerican
Scenario1,582,Adult,0.6329982,0.5263613,Female,Asian
Scenario1,583,Child1,0.8986803,0.8506073,Male,LatinAmerican
Scenario1,584,Adult,0.3541672,0.3775868,Male,Caucasian
Scenario1,585,Adult,0.02195263,0.2653737,Male,LatinAmerican
Scenario1,586,Preteen,0.4958416,0.5604665,Male,African
Scenario1,587,Adult,0.900293,0.2481039,Male,Asian
Scenario1,588,Child1,0.08050084,0.8090808,Male,Caucasian
Scenario1,589,Adult,0.4027179,0.8890846,Male,Asian
Scenario1,59,Adult,0.9190041,0.00538218,Male,African
Scenario1,590,Adult,0.3443506,0.7960492,Male,Caucasian
Scenario1,591,Adult,0.5252658,0.2209337,Female,Asian
Scenario1,592,Preteen,0.1929108,0.8426052,Female,LatinAmerican
Scenario1,593,Adult,0.0712266,0.6422088,Male,Asian
Scenario1,594,Child2,0.2208768,0.3320833,Male,Caucasian
Scenario1,595,Adult,0.3661363,0.004005194,Female,Asian
Scenario1,596,Adult,0.3574642,0.2622448,Female,Asian
Scenario1,597,Child1,0.412334,0.8123015,Male,Caucasian
Scenario1,598,Adult,0.5252658,0.2209337,Female,Asian
Scenario1,599,Adult,0.6329982,0.5263613,Female,Asian
Scenario1,6,Adult,0.08694506,0.4827021,Female,African
Scenario1,60,Adult,0.297371,0.4948577,Female,Caucasian
Scenario1,600,Adult,0.115957,0.4447294,Male,Caucasian
Scenario1,601,Adult,0.4418389,0.4565525,Male,Caucasian
Scenario1,602,Adult,0.2311635,0.9795896,Male,Asian
Scenario1,603,Adult,0.8323576,0.4109958,Female,LatinAmerican
Scenario1,604,Adult,0.2962027,0.3304391,Female,African
Scenario1,605,Adult,0.8738706,0.630342,Male,LatinAmerican
Scenario1,606,Adult,0.1388634,0.6139936,Female,Caucasian
Scenario1,607,Adult,0.04183042,0.01050425,Female,LatinAmerican
Scenario1,608,Adult,0.7460485,0.378342,Male,LatinAmerican
Scenario1,609,Preteen,0.01571167,0.1300986,Male,LatinAmerican
Scenario1,61,Adult,0.9023178,0.8444496,Female,Caucasian
Scenario1,610,Child1,0.09502375,0.8365325,Male,African
Scenario1,611,Adult,0.1228502,0.4377314,Male,LatinAmerican
Scenario1,612,Adult,0.1228502,0.4377314,Male,LatinAmerican
Scenario1,613,Adult,0.7680022,0.6049476,Male,African
Scenario1,614,Adult,0.556749,0.9843483,Female,LatinAmerican
Scenario1,615,Adult,0.03245139,0.7675048,Male,Asian
Scenario1,616,Adult,0.3513371,0.4036348,Male,Caucasian
